Repetition rate,exeTime[s],,real time
1504,2.2043,,
1505,2.0697,,
1506,2.0775,,
1507,2.0259,,
1508,1.9522,,
1509,1.9217,,
1510,2.0456,,
1511,1.9418,,
1512,2.055,,
1513,2.0975,,
1514,2.0321,,
1515,2.0177,,
1516,2.1033,,
1517,2.0792,,
1518,2.0917,,
1519,1.9986,,
1520,1.9875,,
1521,2.0849,,
1522,1.9874,,
1523,1.9981,,
1524,1.9485,,
1525,2.02,,
1526,1.88,,
1527,2.113,,
1528,1.9881,,
1529,2.0523,,
1530,2.1088,,
1531,2.0431,,
1532,1.9885,,
1533,2.0274,,
1534,1.9862,,
1535,2.2699,,
1536,2.1339,,
1537,2.0731,,
1538,1.9991,,
1539,1.9632,,
1540,2.0577,,
1541,2.018,,
1542,2.1455,,
1543,2.0526,,
1544,1.9381,,
1545,2.008,,
1546,2.0846,,
1547,2.0989,,
1548,2.0517,,
1549,2.0254,,
1550,2.0477,,
1551,1.9748,,
1552,2.0582,,
1553,2.0799,,
1554,1.9616,,
1555,1.9938,,
1556,2.1126,,
1557,1.9101,,
1558,2.1319,,
1559,2.0229,,
1560,2.0317,,
1561,2.0677,,
1562,2.0285,,
1563,2.0359,,
1564,2.1224,,
1565,2.0267,,
1566,2.0372,,
1567,2.1186,,
1568,2.0595,,
1569,1.965,,
1570,1.9667,,
1571,1.989,,
1572,1.8848,,
1573,2.0682,,
1574,2.0073,,
1575,2.0779,,
1576,2.0702,,
1577,2.0637,,
1578,2.1195,,
1579,2.0369,,
1580,2.0135,,
1581,2.1426,,
1582,2.0482,,
1583,2.1582,,
1584,1.9137,,
1585,1.9202,,
1586,2.0135,,
1587,1.9092,,
1588,2.1494,,
1589,2.0281,,
1590,2.1658,,
1591,2.1324,,
1592,2.0614,,
1593,2.088,,
1594,2.0104,,
1595,2.0143,,
1596,2.099,,
1597,2.0492,,
1598,2.0046,,
1599,1.9445,,
1600,1.9554,,
1601,1.9236,,
1602,1.951,,
1603,2.0432,,
1604,1.988,,
1605,2.1915,,
1606,2.0172,,
1607,2.0254,,
1608,2.0913,,
1609,2.0156,,
1610,2.1143,,
1611,1.9513,,
1612,2.1539,,
1613,1.9981,,
1614,1.9769,,
1615,1.9676,,
1616,1.9679,,
1617,2.0723,,
1618,2.0618,,
1619,2.1037,,
1620,2.0058,,
1621,2.073,,
1622,2.0574,,
1623,2.082,,
1624,2.0886,,
1625,2.0382,,
1626,2.0991,,
1627,2.003,,
1628,2.0839,,
1629,2.0745,,
1630,1.861,,
1631,1.9348,,
1632,1.8927,,
1633,2.0022,,
1634,2.1992,,
1635,2.0755,,
1636,2.0531,,
1637,2.03,,
1638,2.0645,,
1639,2.0255,,
1640,2.0724,,
1641,2.0801,,
1642,2.0384,,
1643,2.0358,,
1644,1.992,,
1645,2.1133,,
1646,1.9369,,
1647,1.9613,,
1648,1.9768,,
1649,2.0277,,
1650,1.9925,,
1651,2.1359,,
1652,2.0565,,
1653,2.1931,,
1654,2.0103,,
1655,2.088,,
1656,2.0239,,
1657,2.1321,,
1658,2.053,,
1659,2.1512,,
1660,2.005,,
1661,1.9875,,
1662,1.9469,,
1663,1.8862,,
1664,1.9384,,
1665,2.0827,,
1666,2.0204,,
1667,2.0272,,
1668,2.054,,
1669,1.9748,,
1670,2.0108,,
1671,2.008,,
1672,1.9747,,
1673,2.0876,,
1674,2.0345,,
1675,2.0566,,
1676,1.9662,,
1677,1.9608,,
1678,1.991,,
1679,1.9034,,
1680,2.0256,,
1681,2.0182,,
1682,2.1339,,
1683,2.0402,,
1684,2.0878,,
1685,2.0389,,
1686,2.0798,,
1687,2.0794,,
1688,2.0243,,
1689,2.0428,,
1690,2.0709,,
1691,1.9169,,
1692,1.9838,,
1693,1.9584,,
1694,1.9278,,
1695,1.9658,,
1696,2.0383,,
1697,2.0335,,
1698,1.9877,,
1699,1.9669,,
1700,1.9974,,
1701,2.0972,,
1702,2.0512,,
1703,2.0363,,
1704,2.074,,
1705,1.9855,,
1706,2.0436,,
1707,2.0239,,
1708,1.9918,,
1709,1.9885,,
1710,1.911,,
1711,2.0656,,
1712,2.1096,,
1713,2.0177,,
1714,2.1587,,
1715,2.0826,,
1716,2.1737,,
1717,2.0215,,
1718,2.041,,
1719,2.119,,
1720,2.0354,,
1721,2.0249,,
1722,1.9522,,
1723,2.0096,,
1724,1.9643,,
1725,1.9835,,
1726,1.9865,,
1727,2.1524,,
1728,2.1273,,
1729,2.1011,,
1730,2.0948,,
1731,2.1299,,
1732,2.0916,,
1733,2.0317,,
1734,2.0623,,
1735,1.9775,,
1736,2.0925,,
1737,1.9402,,
1738,1.9378,,
1739,1.9305,,
1740,1.9094,,
1741,1.9215,,
1742,2.0257,,
1743,1.9831,,
1744,1.9343,,
1745,2.0316,,
1746,2.0207,,
1747,2.0639,,
1748,2.0666,,
1749,2.112,,
1750,2.1231,,
1751,2.0132,,
1752,2.0373,,
1753,1.9388,,
1754,1.962,,
1755,1.9462,,
1756,1.9992,,
1757,2.0412,,
1758,2.1102,,
1759,1.9827,,
1760,2.0085,,
1761,2.1421,,
1762,2.0119,,
1763,2.0865,,
1764,1.9797,,
1765,2.0579,,
1766,2.1344,,
1767,2.06,,
1768,2.0084,,
1769,1.9895,,
1770,1.9342,,
1771,1.8722,,
1772,2.0134,,
1773,1.9599,,
1774,2.0028,,
1775,2.047,,
1776,2.0616,,
1777,2.0331,,
1778,2.1096,,
1779,2.0337,,
1780,2.0666,,
1781,2.1043,,
1782,2.0457,,
1783,1.9551,,
1784,1.9767,,
1785,1.9138,,
1786,1.9961,,
1787,1.9172,,
1788,1.9414,,
1789,2.113,,
1790,1.9991,,
1791,2.0107,,
1792,2.144,,
1793,2.0568,,
1794,2.0942,,
1795,1.9962,,
1796,2.0924,,
1797,2.0398,,
1798,2.105,,
1799,2.1321,,
1800,1.9755,,
1801,1.9288,,
1802,1.9994,,
1803,1.8554,,
1804,2.0632,,
1805,2.0812,,
1806,2.0634,,
1807,1.9931,,
1808,2.0104,,
1809,2.0618,,
1810,2.1109,,
1811,2.0395,,
1812,1.9559,,
1813,1.9744,,
1814,2.0454,,
1815,1.963,,
1816,1.9137,,
1817,1.9909,,
1818,1.9223,,
1819,2.1884,,
1820,2.0618,,
1821,2.0637,,
1822,2.0988,,
1823,2.1629,,
1824,2.1298,,
1825,1.9948,,
1826,2.0015,,
1827,2.083,,
1828,1.9915,,
1829,2.0354,,
1830,2.0385,,
1831,1.9941,,
1832,2.0412,,
1833,2.0603,,
1834,1.9328,,
1835,1.9949,,
1836,2.0625,,
1837,2.0693,,
1838,2.0745,,
1839,1.9765,,
1840,2.2101,,
1841,1.9863,,
1842,2.0395,,
1843,2.0929,,
1844,2.0018,,
1845,2.0268,,
1846,2.0691,,
1847,1.9828,,
1848,2.0196,,
1849,1.9731,,
1850,1.9742,,
1851,2.0504,,
1852,2.0642,,
1853,2.0391,,
1854,2.0217,,
1855,2.0682,,
1856,2.0905,,
1857,2.0859,,
1858,2.0792,,
1859,2.0492,,
1860,2.0715,,
1861,2.0034,,
1862,1.9717,,
1863,1.922,,
1864,1.9381,,
1865,1.9695,,
1866,1.905,,
1867,2.0805,,
1868,1.9488,,
1869,1.9579,,
1870,2.0617,,
1871,2.0085,,
1872,2.0575,,
1873,2.0083,,
1874,2.0294,,
1875,2.0455,,
1876,2.149,,
1877,2.0733,,
1878,1.9506,,
1879,1.9825,,
1880,1.9544,,
1881,1.911,,
1882,2.0835,,
1883,2.0009,,
1884,2.0308,,
1885,2.0838,,
1886,1.9977,,
1887,2.0365,,
1888,2.0632,,
1889,2.0247,,
1890,2.1103,,
1891,2.0257,,
1892,1.972,,
1893,1.9958,,
1894,1.8767,,
1895,2.0268,,
1896,2.0439,,
1897,2.0065,,
1898,1.9439,,
1899,2.0521,,
1900,1.9771,,
1901,1.9841,,
1902,2.0012,,
1903,2.0059,,
1904,2.0837,,
1905,2.0646,,
1906,2.0543,,
1907,2.0898,,
1908,2.1429,,
1909,1.9782,,
1910,1.9125,,
1911,2.0145,,
1912,1.9731,,
1913,2.0929,,
1914,2.0762,,
1915,2.1053,,
1916,2.0203,,
1917,1.9341,,
1918,2.0312,,
1919,2.0747,,
1920,1.9659,,
1921,2.0745,,
1922,2.015,,
1923,2.1353,,
1924,2.0027,,
1925,2.067,,
1926,1.9572,,
1927,1.9733,,
1928,1.992,,
1929,2.0578,,
1930,2.0204,,
1931,2.0064,,
1932,2.1378,,
1933,1.9826,,
1934,2.0279,,
1935,2.0322,,
1936,2.1174,,
1937,2.088,,
1938,2.0049,,
1939,2.0317,,
1940,2.1034,,
1941,1.9625,,
1942,2.096,,
1943,2.0258,,
1944,1.9421,,
1945,2.1111,,
1946,2.1363,,
1947,2.0819,,
1948,2.0647,,
1949,2.0058,,
1950,2.0635,,
1951,2.0516,,
1952,2.1428,,
1953,2.0552,,
1954,2.0672,,
1955,2.2548,,
1956,1.9884,,
1957,1.9109,,
1958,1.9591,,
1959,1.9872,,
1960,2.0209,,
1961,2.0228,,
1962,2.0128,,
1963,1.9962,,
1964,2.019,,
1965,1.9971,,
1966,2.0247,,
1967,2.0699,,
1968,2.1194,,
1969,2.0533,,
1970,2.0364,,
1971,2.0694,,
1972,2.0488,,
1973,1.9371,,
1974,2.0056,,
1975,1.9418,,
1976,2.0104,,
1977,2.0853,,
1978,2.0954,,
1979,2.0088,,
1980,2.1076,,
1981,2.0543,,
1982,2.0698,,
1983,2.0842,,
1984,2.0455,,
1985,2.0687,,
1986,1.9872,,
1987,1.9867,,
1988,2.0368,,
1989,1.9572,,
1990,1.9439,,
1991,1.9272,,
1992,2.0088,,
1993,2.0662,,
1994,2.0163,,
1995,2.0331,,
1996,2.083,,
1997,2.0576,,
1998,2.0487,,
1999,2.1487,,
2000,2.0242,,
2001,1.9982,,
2002,2.0451,,
2003,2.0015,,
2004,2.1498,,
2005,2.03,,
2006,1.9677,,
2007,2.0121,,
2008,1.9483,,
2009,2.2316,,
2010,2.0609,,
2011,2.0483,,
2012,2.1515,,
2013,2.058,,
2014,2.0086,,
2015,2.084,,
2016,2.0392,,
2017,2.0951,,
2018,1.9676,,
2019,2.0414,,
2020,1.9823,,
2021,2.0419,,
2022,1.9305,,
2023,1.9698,,
2024,1.9575,,
2025,2.0433,,
2026,2.0195,,
2027,1.9799,,
2028,1.9689,,
2029,2.0823,,
2030,2.1557,,
2031,2.0985,,
2032,2.0293,,
2033,2.0505,,
2034,2.0903,,
2035,2.0191,,
2036,1.9467,,
2037,1.9881,,
2038,2.0454,,
2039,1.9691,,
2040,1.9446,,
2041,2.1162,,
2042,2.043,,
2043,1.9893,,
2044,2.0297,,
2045,2.0508,,
2046,2.0349,,
2047,2.0506,,
2048,2.0197,,
2049,2.0547,,
2050,2.1308,,
2051,2.052,,
2052,1.997,,
2053,1.9469,,
2054,1.9922,,
2055,2.1184,,
2056,2.0243,,
2057,1.9903,,
2058,2.0116,,
2059,2.0747,,
2060,1.9753,,
2061,2.0465,,
2062,2.0957,,
2063,2.0614,,
2064,2.0459,,
2065,1.9783,,
2066,2.256,,
2067,2.0666,,
2068,2.1252,,
2069,1.9937,,
2070,1.9608,,
2071,1.8771,,
2072,2.2057,,
2073,2.0344,,
2074,2.0171,,
2075,2.0564,,
2076,1.9583,,
2077,2.0519,,
2078,2.0575,,
2079,2.0187,,
2080,2.0999,,
2081,2.0257,,
2082,2.034,,
2083,2.0163,,
2084,1.9742,,
2085,1.9755,,
2086,2.0492,,
2087,1.8809,,
2088,1.9234,,
2089,2.019,,
2090,2.0422,,
2091,2.1295,,
2092,2.1923,,
2093,2.0815,,
2094,2.1333,,
2095,2.0092,,
2096,2.0346,,
2097,2.1167,,
2098,2.0799,,
2099,2.1999,,
2100,2.0872,,
2101,2.0374,,
2102,1.9725,,
2103,1.8493,,
2104,1.968,,
2105,2.1028,,
2106,2.0058,,
2107,2.0781,,
2108,2.1039,,
2109,2.1023,,
2110,2.0722,,
2111,2.1491,,
2112,1.9919,,
2113,2.1132,,
2114,2.1082,,
2115,1.9973,,
2116,1.9411,,
2117,2.0183,,
2118,1.9613,,
2119,1.9411,,
2120,2.0126,,
2121,2.1221,,
2122,2.0115,,
2123,2.028,,
2124,2.0972,,
2125,2.0535,,
2126,2.0229,,
2127,2.034,,
2128,2.0494,,
2129,2.0137,,
2130,2.0474,,
2131,2.0904,,
2132,1.9644,,
2133,2.0052,,
2134,1.9535,,
2135,1.9611,,
2136,1.8708,,
2137,2.031,,
2138,2.263,,
2139,1.9553,,
2140,2.0732,,
2141,2.024,,
2142,2.0985,,
2143,1.9949,,
2144,1.9825,,
2145,2.0913,,
2146,2.0385,,
2147,2.0748,,
2148,1.947,,
2149,1.9317,,
2150,2.0566,,
2151,1.8934,,
2152,1.936,,
2153,2.1323,,
2154,2.0233,,
2155,2.0047,,
2156,2.0388,,
2157,2.1622,,
2158,2.0548,,
2159,2.1219,,
2160,2.0563,,
2161,2.0758,,
2162,2.0326,,
2163,1.9842,,
2164,1.9785,,
2165,1.9047,,
2166,1.995,,
2167,2.033,,
2168,1.9553,,
2169,2.0306,,
2170,2.0383,,
2171,2.0377,,
2172,2.1101,,
2173,2.0561,,
2174,2.078,,
2175,2.2027,,
2176,2.0182,,
2177,2.0416,,
2178,2.0539,,
2179,2.0035,,
2180,2.0951,,
2181,1.9783,,
2182,2.0064,,
2183,2.0793,,
2184,1.981,,
2185,2.0093,,
2186,2.1045,,
2187,1.987,,
2188,2.0235,,
2189,2.0582,,
2190,2.1158,,
2191,2.0895,,
2192,2.0256,,
2193,2.1339,,
2194,2.0646,,
2195,2.0477,,
2196,1.9705,,
2197,1.9481,,
2198,1.9607,,
2199,1.9228,,
2200,2.02,,
2201,1.8471,,
2202,2.0874,,
2203,1.9892,,
2204,2.0854,,
2205,2.0771,,
2206,2.1483,,
2207,2.1216,,
2208,1.9646,,
2209,2.1693,,
2210,2.0346,,
2211,2.1072,,
2212,2.0841,,
2213,1.9652,,
2214,1.8916,,
2215,1.9477,,
2216,1.9016,,
2217,1.9495,,
2218,2.0601,,
2219,1.9966,,
2220,2.0236,,
2221,2.1058,,
2222,1.9708,,
2223,2.0144,,
2224,2.0398,,
2225,1.9592,,
2226,2.1155,,
2227,2.1119,,
2228,2.1339,,
2229,2.0043,,
2230,1.9777,,
2231,1.9249,,
2232,2.0695,,
2233,2.0725,,
2234,1.9849,,
2235,1.9743,,
2236,2.1607,,
2237,2.1358,,
2238,2.0573,,
2239,2.0125,,
2240,1.9727,,
2241,2.0844,,
2242,2.0901,,
2243,2.0508,,
2244,2.1071,,
2245,2.0484,,
2246,1.9753,,
2247,1.9623,,
2248,2.0237,,
2249,2.0081,,
2250,2.0099,,
2251,2.0933,,
2252,2.0182,,
2253,1.9761,,
2254,2.0483,,
2255,1.9914,,
2256,2.1007,,
2257,2.07,,
2258,2.0803,,
2259,1.9574,,
2260,2.0363,,
2261,2.1801,,
2262,1.9795,,
2263,1.943,,
2264,2.012,,
2265,2.0419,,
2266,2.0731,,
2267,2.029,,
2268,2.0599,,
2269,2.0955,,
2270,2.1001,,
2271,2.0273,,
2272,2.0569,,
2273,2.0123,,
2274,2.0326,,
2275,1.9771,,
2276,2.0637,,
2277,2.0816,,
2278,1.9471,,
2279,1.9973,,
2280,1.9876,,
2281,1.9166,,
2282,2.0929,,
2283,2.0645,,
2284,2.0251,,
2285,2.0704,,
2286,2.0806,,
2287,2.1057,,
2288,2.0622,,
2289,2.0438,,
2290,1.9674,,
2291,2.1216,,
2292,2.0254,,
2293,2.1277,,
2294,2.005,,
2295,1.984,,
2296,2.0499,,
2297,1.9861,,
2298,1.9469,,
2299,2.0938,,
2300,2.048,,
2301,2.0727,,
2302,1.9819,,
2303,2.1247,,
2304,2.1009,,
2305,2.0441,,
2306,2.0293,,
2307,2.085,,
2308,2.0986,,
2309,2.0984,,
2310,1.9462,,
2311,1.9718,,
2312,1.9296,,
2313,2.0384,,
2314,2.1466,,
2315,2.2213,,
2316,2.1319,,
2317,2.2885,,
2318,2.2479,,
2319,2.1558,,
2320,2.0316,,
2321,2.0586,,
2322,2.0412,,
2323,2.052,,
2324,2.0567,,
2325,2.0353,,
2326,2.0423,,
2327,1.9837,,
2328,1.9711,,
2329,1.9687,,
2330,2.0721,,
2331,2.0123,,
2332,2.0909,,
2333,2.0809,,
2334,2.0458,,
2335,2.0941,,
2336,2.0679,,
2337,2.0391,,
2338,1.9896,,
2339,1.9764,,
2340,1.9797,,
2341,2.0355,,
2342,1.9894,,
2343,1.9696,,
2344,1.9524,,
2345,1.9271,,
2346,1.986,,
2347,1.9611,,
2348,2.028,,
2349,2.0082,,
2350,2.068,,
2351,2.0369,,
2352,2.1083,,
2353,1.9874,,
2354,2.0182,,
2355,2.0993,,
2356,2.2115,,
2357,2.1318,,
2358,2.1082,,
2359,1.952,,
2360,2.0186,,
2361,1.95,,
2362,2.092,,
2363,1.901,,
2364,1.9881,,
2365,1.9692,,
2366,1.9329,,
2367,2.1624,,
2368,2.0107,,
2369,2.1117,,
2370,2.0839,,
2371,1.9613,,
2372,2.0915,,
2373,2.083,,
2374,1.9688,,
2375,2.1526,,
2376,1.9671,,
2377,1.9464,,
2378,1.9027,,
2379,2.0632,,
2380,1.9398,,
2381,2.1429,,
2382,2.0759,,
2383,1.9741,,
2384,2.1222,,
2385,1.9879,,
2386,2.0867,,
2387,2.0833,,
2388,2.0244,,
2389,2.0068,,
2390,2.0985,,
2391,1.9943,,
2392,2.0364,,
2393,1.9672,,
2394,2.0075,,
2395,2.0902,,
2396,2.0579,,
2397,1.9272,,
2398,2.1289,,
2399,2.3525,,
2400,2.3426,,
2401,2.5459,,
2402,2.5749,,
2403,2.3918,,
2404,2.8023,,
2405,2.441,,
2406,2.1758,,
2407,2.1964,,
2408,2.0872,,
2409,2.0437,,
2410,2.1994,,
2411,2.0527,,
2412,2.0206,,
2413,1.8879,,
2414,2.0847,,
2415,2.1436,,
2416,2.0723,,
2417,2.1571,,
2418,2.0055,,
2419,2.0364,,
2420,2.1424,,
2421,2.0519,,
2422,2.1023,,
2423,2.0646,,
2424,2.0931,,
2425,1.9896,,
2426,2.0261,,
2427,1.9784,,
2428,2.088,,
2429,2.0009,,
2430,2.1918,,
2431,1.9703,,
2432,2.0326,,
2433,2.1409,,
2434,2.0257,,
2435,2.0064,,
2436,2.0676,,
2437,2.0524,,
2438,1.9739,,
2439,2.1006,,
2440,2.0354,,
2441,2.0789,,
2442,1.9725,,
2443,2.0452,,
2444,2.0068,,
2445,1.9607,,
2446,1.8801,,
2447,2.1163,,
2448,2.0628,,
2449,2.1017,,
2450,2.0809,,
2451,2.0993,,
2452,2.0926,,
2453,2.0095,,
2454,2.1392,,
2455,2.0576,,
2456,1.9874,,
2457,2.0343,,
2458,2.0301,,
2459,2.0217,,
2460,1.9501,,
2461,2.1206,,
2462,1.9306,,
2463,2.0135,,
2464,2.0596,,
2465,2.0273,,
2466,2.0334,,
2467,1.9822,,
2468,2.0805,,
2469,2.0475,,
2470,2.0899,,
2471,2.0384,,
2472,2.1518,,
2473,2.0905,,
2474,2.0351,,
2475,2.0672,,
2476,1.922,,
2477,1.9998,,
2478,1.917,,
2479,1.9835,,
2480,2.105,,
2481,2.0745,,
2482,2.0378,,
2483,1.9819,,
2484,2.0403,,
2485,2.0329,,
2486,2.0081,,
2487,2.1885,,
2488,2.0272,,
2489,2.0375,,
2490,2.0956,,
2491,2.0293,,
2492,1.9814,,
2493,1.9569,,
2494,1.9601,,
2495,1.9757,,
2496,1.9244,,
2497,2.0257,,
2498,2.0322,,
2499,2.1352,,
2500,2.0665,,
2501,2.0433,,
2502,2.0731,,
2503,2.2111,,
2504,2.0393,,
2505,2.0102,,
2506,2.0795,,
2507,1.964,,
2508,2.0461,,
2509,1.957,,
2510,1.9488,,
2511,1.995,,
2512,1.8884,,
2513,1.8913,,
2514,2.0908,,
2515,2.0589,,
2516,2.0362,,
2517,2.0703,,
2518,2.122,,
2519,2.0994,,
2520,2.1195,,
2521,1.9836,,
2522,2.0797,,
2523,2.0569,,
2524,1.9772,,
2525,1.9443,,
2526,1.941,,
2527,1.9498,,
2528,1.9536,,
2529,2.0242,,
2530,1.9912,,
2531,2.0457,,
2532,2.0323,,
2533,2.0811,,
2534,2.1412,,
2535,2.0519,,
2536,2.0775,,
2537,1.9916,,
2538,2.0751,,
2539,2.0774,,
2540,1.9877,,
2541,2.0987,,
2542,2.0214,,
2543,1.9275,,
2544,1.98,,
2545,1.9844,,
2546,1.941,,
2547,1.9696,,
2548,2.0479,,
2549,2.0081,,
2550,2.0207,,
2551,1.9808,,
2552,2.0003,,
2553,2.0729,,
2554,2.014,,
2555,2.0742,,
2556,2.0399,,
2557,2.0596,,
2558,2.0928,,
2559,1.9474,,
2560,1.9289,,
2561,1.9899,,
2562,1.938,,
2563,2.0124,,
2564,2.0788,,
2565,2.1301,,
2566,2.1409,,
2567,2.0656,,
2568,1.9877,,
2569,2.0482,,
2570,2.1001,,
2571,2.0366,,
2572,2.2075,,
2573,2.0965,,
2574,2.0352,,
2575,2.0667,,
2576,1.9662,,
2577,1.9223,,
2578,1.9753,,
2579,1.8818,,
2580,1.8556,,
2581,2.1743,,
2582,2.0074,,
2583,2.0443,,
2584,2.0373,,
2585,2.0603,,
2586,2.0694,,
2587,1.9981,,
2588,2.0229,,
2589,2.0308,,
2590,2.0353,,
2591,1.9889,,
2592,1.9961,,
2593,2.0004,,
2594,1.9577,,
2595,1.9828,,
2596,1.922,,
2597,1.924,,
2598,2.1068,,
2599,2.1253,,
2600,2.0517,,
2601,2.0799,,
2602,2.0677,,
2603,2.0991,,
2604,2.1285,,
2605,2.0812,,
2606,2.0998,,
2607,2.0378,,
2608,1.9879,,
2609,2.0172,,
2610,2.0319,,
2611,1.9477,,
2612,1.9958,,
2613,1.9545,,
2614,1.8832,,
2615,2.01,,
2616,2.0645,,
2617,2.0021,,
2618,2.0768,,
2619,2.0495,,
2620,2.0811,,
2621,2.0625,,
2622,1.9964,,
2623,2.1352,,
2624,2.0743,,
2625,2.0238,,
2626,2.0384,,
2627,1.9982,,
2628,1.9433,,
2629,1.9749,,
2630,1.9735,,
2631,2.0262,,
2632,2.0468,,
2633,2.046,,
2634,2.0516,,
2635,1.9872,,
2636,2.0396,,
2637,2.0426,,
2638,2.0356,,
2639,2.0954,,
2640,2.0656,,
2641,2.0224,,
2642,2.0147,,
2643,2.0737,,
2644,2.0147,,
2645,2.0209,,
2646,1.9301,,
2647,1.966,,
2648,1.9047,,
2649,2.1221,,
2650,1.9682,,
2651,2.0026,,
2652,2.0943,,
2653,2.0122,,
2654,2.0876,,
2655,2.0284,,
2656,1.9843,,
2657,2.028,,
2658,2.0342,,
2659,2.0224,,
2660,2.0489,,
2661,1.9406,,
2662,1.9611,,
2663,1.9863,,
2664,1.9338,,
2665,1.9205,,
2666,2.1117,,
2667,2.0109,,
2668,2.0231,,
2669,1.9629,,
2670,2.0558,,
2671,2.0838,,
2672,2.0767,,
2673,2.0095,,
2674,2.0561,,
2675,1.9483,,
2676,2.0336,,
2677,2.0329,,
2678,1.9459,,
2679,1.9442,,
2680,2.0134,,
2681,1.918,,
2682,1.9248,,
2683,2.0261,,
2684,1.9919,,
2685,2.0546,,
2686,2.0551,,
2687,1.9974,,
2688,2.057,,
2689,2.0917,,
2690,2.0304,,
2691,2.121,,
2692,2.0717,,
2693,2.0903,,
2694,2.1141,,
2695,2.0661,,
2696,1.9244,,
2697,1.9863,,
2698,1.9563,,
2699,1.9061,,
2700,2.0806,,
2701,2.0379,,
2702,2.0053,,
2703,2.0239,,
2704,2.0721,,
2705,2.0425,,
2706,2.0079,,
2707,2.0609,,
2708,2.0824,,
2709,2.0366,,
2710,2.1717,,
2711,2.1932,,
2712,1.9965,,
2713,1.9329,,
2714,1.9948,,
2715,1.9669,,
2716,1.8227,,
2717,2.2167,,
2718,2.0026,,
2719,1.9832,,
2720,2.0346,,
2721,2.0573,,
2722,2.0119,,
2723,2.0459,,
2724,2.0943,,
2725,2.0485,,
2726,2.057,,
2727,2.0504,,
2728,2.0016,,
2729,1.9596,,
2730,1.9429,,
2731,1.9596,,
2732,1.9179,,
2733,1.9664,,
2734,1.9455,,
2735,2.1847,,
2736,2.0609,,
2737,2.0047,,
2738,2.0137,,
2739,2.043,,
2740,2.0705,,
2741,2.1321,,
2742,2.1222,,
2743,2.0122,,
2744,2.0027,,
2745,2.1885,,
2746,1.9652,,
2747,1.9331,,
2748,1.9864,,
2749,1.9058,,
2750,1.8875,,
2751,2.0235,,
2752,2.103,,
2753,2.0967,,
2754,2.0538,,
2755,2.0878,,
2756,2.0024,,
2757,2.0818,,
2758,2.0861,,
2759,2.0272,,
2760,2.0368,,
2761,2.1168,,
2762,2.0602,,
2763,1.9908,,
2764,2.0329,,
2765,2.0404,,
2766,1.9628,,
2767,1.9289,,
2768,2.1333,,
2769,2.0852,,
2770,2.0654,,
2771,1.985,,
2772,2.089,,
2773,2.1729,,
2774,2.1115,,
2775,2.0096,,
2776,2.0713,,
2777,2.0885,,
2778,2.0068,,
2779,2.0342,,
2780,2.0214,,
2781,1.9311,,
2782,2.0203,,
2783,1.903,,
2784,1.9596,,
2785,2.0652,,
2786,2.0667,,
2787,2.0494,,
2788,2.0555,,
2789,2.1072,,
2790,2.0843,,
2791,2.1353,,
2792,2.0022,,
2793,2.0892,,
2794,2.044,,
2795,2.0479,,
2796,2.1156,,
2797,2.0669,,
2798,1.9835,,
2799,1.9832,,
2800,1.9075,,
2801,2.0114,,
2802,2.0506,,
2803,2.0579,,
2804,2.1403,,
2805,2.1094,,
2806,2.0313,,
2807,2.0351,,
2808,2.0522,,
2809,2.1142,,
2810,2.0445,,
2811,2.0336,,
2812,2.0165,,
2813,2.1746,,
2814,2.0439,,
2815,1.9671,,
2816,1.9884,,
2817,1.9205,,
2818,1.8865,,
2819,1.9671,,
2820,2.0404,,
2821,1.9713,,
2822,2.0256,,
2823,2.0668,,
2824,2.0325,,
2825,2.0932,,
2826,2.0819,,
2827,2.0729,,
2828,2.0297,,
2829,1.9974,,
2830,2.0375,,
2831,1.9211,,
2832,1.9282,,
2833,1.8913,,
2834,1.9129,,
2835,1.9541,,
2836,2.0174,,
2837,2.0659,,
2838,2.0315,,
2839,2.0371,,
2840,1.9811,,
2841,2.075,,
2842,2.0037,,
2843,2.1171,,
2844,2.0508,,
2845,2.0763,,
2846,1.985,,
2847,2.065,,
2848,1.9941,,
2849,1.9711,,
2850,1.9666,,
2851,1.9073,,
2852,1.9957,,
2853,1.9153,,
2854,2.0804,,
2855,2.0421,,
2856,2.0667,,
2857,2.1344,,
2858,2.0245,,
2859,2.0375,,
2860,2.0327,,
2861,2.0386,,
2862,2.0138,,
2863,2.0094,,
2864,2.0938,,
2865,2.0742,,
2866,2.0455,,
2867,1.9889,,
2868,1.9766,,
2869,1.9126,,
2870,1.9467,,
2871,2.0059,,
2872,2.0921,,
2873,2.0906,,
2874,2.0358,,
2875,2.0521,,
2876,1.9973,,
2877,2.1545,,
2878,2.0942,,
2879,2.1242,,
2880,2.0051,,
2881,1.9546,,
2882,2.0465,,
2883,2.0199,,
2884,1.9968,,
2885,1.9535,,
2886,1.9638,,
2887,1.9207,,
2888,1.952,,
2889,2.0457,,
2890,2.0914,,
2891,1.9895,,
2892,2.0049,,
2893,2.038,,
2894,2.0391,,
2895,2.1316,,
2896,2.0017,,
2897,2.0444,,
2898,2.1032,,
2899,2.0651,,
2900,2.0974,,
2901,2.1065,,
2902,1.9793,,
2903,2.0296,,
2904,1.9747,,
2905,2.0331,,
2906,2.0091,,
2907,2.0641,,
2908,2.0327,,
2909,2.131,,
2910,2.0788,,
2911,2.0393,,
2912,1.9989,,
2913,2.0976,,
